"","trial","subject","ttype","run","gallery_left","gallery_right","art_left","art_right","stim_left","stim_right","val_left","val_right","rt","key_press","choice","chosen_val","chosen_gal","chosen_art","chosen_stim","unchosen_val","unchosen_gal","unchosen_art","unchosen_stim","chosen_val_grp","unchosen_val_grp"
"5620",40,"s23aaonc","learn_value","1","Benedict","Cordelia","Mon","Dek","Monb2n.jpeg","Dekob3.jpeg",80,20,731.880000001285,74,"Left",80,"Benedict","Mon","Monb2n.jpeg",20,"Cordelia","Dek","Dekob3.jpeg","high","medium"
"5621",41,"s23aaonc","learn_value","1","Cordelia","Cordelia","Dek","Dek","Dekob3.jpeg","Deka1n.jpeg",20,20,1290.84999999939,75,"Right",20,"Cordelia","Dek","Deka1n.jpeg",20,"Cordelia","Dek","Dekob3.jpeg","medium","medium"
"5622",42,"s23aaonc","learn_value","1","Marina","Marina","Rot","Rot","Rothb2.jpeg","Rotb1n.jpeg",20,40,1864.22499999939,74,"Left",20,"Marina","Rot","Rothb2.jpeg",40,"Marina","Rot","Rotb1n.jpeg","low","low"
"5623",43,"s23aaonc","learn_value","1","Cordelia","Marina","Dek","Rot","Deka2n.jpeg","Rotha3.jpeg",40,0,1507.28000000166,75,"Right",0,"Marina","Rot","Rotha3.jpeg",40,"Cordelia","Dek","Deka2n.jpeg","low","medium"
"5624",44,"s23aaonc","learn_value","1","Cordelia","Marina","Dek","Rot","Deka1n.jpeg","Rotb1n.jpeg",20,40,1291.52500000061,75,"Right",40,"Marina","Rot","Rotb1n.jpeg",20,"Cordelia","Dek","Deka1n.jpeg","low","medium"
"5625",45,"s23aaonc","learn_value","1","Cordelia","Marina","Dek","Rot","Dekob3.jpeg","Rotha3.jpeg",20,0,1340.41000000073,74,"Left",20,"Cordelia","Dek","Dekob3.jpeg",0,"Marina","Rot","Rotha3.jpeg","medium","low"
"5626",46,"s23aaonc","learn_value","1","Marina","Benedict","Rot","Mon","Rota1n.jpeg","Monb2n.jpeg",20,80,939.689999999246,75,"Right",80,"Benedict","Mon","Monb2n.jpeg",20,"Marina","Rot","Rota1n.jpeg","high","low"
"5627",47,"s23aaonc","learn_value","2","Cordelia","Marina","Dek","Rot","Deka1n.jpeg","Rotb2n.jpeg",20,40,1514.21500000102,75,"Right",40,"Marina","Rot","Rotb2n.jpeg",20,"Cordelia","Dek","Deka1n.jpeg","low","medium"
"5628",48,"s23aaonc","learn_value","2","Benedict","Benedict","Mon","Mon","Mondb2.jpeg","Mona1n.jpeg",60,80,823.860000000452,75,"Right",80,"Benedict","Mon","Mona1n.jpeg",60,"Benedict","Mon","Mondb2.jpeg","high","high"
"5629",49,"s23aaonc","learn_value","2","Cordelia","Cordelia","Dek","Dek","Dekoa1.jpeg","Dekoa2.jpeg",60,40,858.335000000778,75,"Right",40,"Cordelia","Dek","Dekoa2.jpeg",60,"Cordelia","Dek","Dekoa1.jpeg","medium","medium"
"5630",50,"s23aaonc","learn_value","2","Cordelia","Cordelia","Dek","Dek","Dekoa1.jpeg","Deka2n.jpeg",60,40,785.345000000205,75,"Right",40,"Cordelia","Dek","Deka2n.jpeg",60,"Cordelia","Dek","Dekoa1.jpeg","medium","medium"
"5631",51,"s23aaonc","learn_value","2","Benedict","Benedict","Mon","Mon","Monb1n.jpeg","Mondb3.jpeg",60,40,1260.92499999865,75,"Right",40,"Benedict","Mon","Mondb3.jpeg",60,"Benedict","Mon","Monb1n.jpeg","high","high"
"5632",52,"s23aaonc","learn_value","2","Cordelia","Marina","Dek","Rot","Dekoa2.jpeg","Rotb1n.jpeg",40,40,1840.2700000006,75,"Right",40,"Marina","Rot","Rotb1n.jpeg",40,"Cordelia","Dek","Dekoa2.jpeg","low","medium"
"5633",53,"s23aaonc","learn_value","2","Benedict","Benedict","Mon","Mon","Monb3n.jpeg","Mondb3.jpeg",60,40,1493.00499999849,74,"Left",60,"Benedict","Mon","Monb3n.jpeg",40,"Benedict","Mon","Mondb3.jpeg","high","high"
"5634",54,"s23aaonc","learn_value","2","Cordelia","Benedict","Dek","Mon","Deka1n.jpeg","Mondb2.jpeg",20,60,1452.56000000157,75,"Right",60,"Benedict","Mon","Mondb2.jpeg",20,"Cordelia","Dek","Deka1n.jpeg","high","medium"
"5635",55,"s23aaonc","learn_value","2","Marina","Marina","Rot","Rot","Rotb1n.jpeg","Rotha3.jpeg",40,0,1908.45500000066,74,"Left",40,"Marina","Rot","Rotb1n.jpeg",0,"Marina","Rot","Rotha3.jpeg","low","low"
"5636",56,"s23aaonc","learn_value","2","Marina","Benedict","Rot","Mon","Rotb1n.jpeg","Mondb2.jpeg",40,60,1057.26999999932,75,"Right",60,"Benedict","Mon","Mondb2.jpeg",40,"Marina","Rot","Rotb1n.jpeg","high","low"
"5637",57,"s23aaonc","learn_value","2","Marina","Cordelia","Rot","Dek","Rotha3.jpeg","Deka1n.jpeg",0,20,1273.96000000043,74,"Left",0,"Marina","Rot","Rotha3.jpeg",20,"Cordelia","Dek","Deka1n.jpeg","low","medium"
"5638",58,"s23aaonc","learn_value","2","Cordelia","Marina","Dek","Rot","Dekoa1.jpeg","Rotb1n.jpeg",60,40,1851.51000000047,74,"Left",60,"Cordelia","Dek","Dekoa1.jpeg",40,"Marina","Rot","Rotb1n.jpeg","medium","low"
"5639",59,"s23aaonc","learn_value","2","Marina","Marina","Rot","Rot","Rothb2.jpeg","Rotb2n.jpeg",20,40,1253.65500000038,74,"Left",20,"Marina","Rot","Rothb2.jpeg",40,"Marina","Rot","Rotb2n.jpeg","low","low"
"5640",60,"s23aaonc","learn_value","2","Marina","Marina","Rot","Rot","Rothb2.jpeg","Rota3n.jpeg",20,0,760.865000000107,75,"Right",0,"Marina","Rot","Rota3n.jpeg",20,"Marina","Rot","Rothb2.jpeg","low","low"
"5641",61,"s23aaonc","learn_value","2","Cordelia","Marina","Dek","Rot","Dekoa2.jpeg","Rota3n.jpeg",40,0,1439.35999999847,74,"Left",40,"Cordelia","Dek","Dekoa2.jpeg",0,"Marina","Rot","Rota3n.jpeg","medium","low"
"5642",62,"s23aaonc","learn_value","2","Marina","Marina","Rot","Rot","Rota3n.jpeg","Rotb2n.jpeg",0,40,1338.0749999996,75,"Right",40,"Marina","Rot","Rotb2n.jpeg",0,"Marina","Rot","Rota3n.jpeg","low","low"
"5643",63,"s23aaonc","learn_value","2","Cordelia","Cordelia","Dek","Dek","Dekob3.jpeg","Deka2n.jpeg",20,40,1443.13999999943,74,"Left",20,"Cordelia","Dek","Dekob3.jpeg",40,"Cordelia","Dek","Deka2n.jpeg","medium","medium"
"5644",64,"s23aaonc","learn_value","2","Benedict","Marina","Mon","Rot","Monb1n.jpeg","Rota3n.jpeg",60,0,1409.26499999838,74,"Left",60,"Benedict","Mon","Monb1n.jpeg",0,"Marina","Rot","Rota3n.jpeg","high","low"
"5645",65,"s23aaonc","learn_value","2","Benedict","Benedict","Mon","Mon","Mondb3.jpeg","Mona1n.jpeg",40,80,765.204999999725,75,"Right",80,"Benedict","Mon","Mona1n.jpeg",40,"Benedict","Mon","Mondb3.jpeg","high","high"
"5646",66,"s23aaonc","learn_value","2","Benedict","Cordelia","Mon","Dek","Mondb3.jpeg","Deka2n.jpeg",40,40,1554.21500000008,74,"Left",40,"Benedict","Mon","Mondb3.jpeg",40,"Cordelia","Dek","Deka2n.jpeg","high","medium"
"5647",67,"s23aaonc","learn_value","2","Cordelia","Cordelia","Dek","Dek","Deka3n.jpeg","Dekoa2.jpeg",20,40,1341.054999999,75,"Right",40,"Cordelia","Dek","Dekoa2.jpeg",20,"Cordelia","Dek","Deka3n.jpeg","medium","medium"
"5648",68,"s23aaonc","learn_value","2","Marina","Marina","Rot","Rot","Rotb1n.jpeg","Rota1n.jpeg",40,20,1935.99499999976,74,"Left",40,"Marina","Rot","Rotb1n.jpeg",20,"Marina","Rot","Rota1n.jpeg","low","low"
"5649",69,"s23aaonc","learn_value","2","Benedict","Marina","Mon","Rot","Monb1n.jpeg","Rothb2.jpeg",60,20,1088.13000000012,74,"Left",60,"Benedict","Mon","Monb1n.jpeg",20,"Marina","Rot","Rothb2.jpeg","high","low"
"5650",70,"s23aaonc","learn_value","2","Benedict","Marina","Mon","Rot","Mona1n.jpeg","Rotb2n.jpeg",80,40,756.760000000242,74,"Left",80,"Benedict","Mon","Mona1n.jpeg",40,"Marina","Rot","Rotb2n.jpeg","high","low"
"5651",71,"s23aaonc","learn_value","2","Marina","Benedict","Rot","Mon","Rotha3.jpeg","Monb3n.jpeg",0,60,1177.39999999874,75,"Right",60,"Benedict","Mon","Monb3n.jpeg",0,"Marina","Rot","Rotha3.jpeg","high","low"
"5652",72,"s23aaonc","learn_value","2","Benedict","Cordelia","Mon","Dek","Monb3n.jpeg","Dekoa1.jpeg",60,60,1386.02999999968,75,"Right",60,"Cordelia","Dek","Dekoa1.jpeg",60,"Benedict","Mon","Monb3n.jpeg","medium","high"
"5653",73,"s23aaonc","learn_value","2","Marina","Marina","Rot","Rot","Rotha3.jpeg","Rotb2n.jpeg",0,40,1696.10500000091,75,"Right",40,"Marina","Rot","Rotb2n.jpeg",0,"Marina","Rot","Rotha3.jpeg","low","low"
"5654",74,"s23aaonc","learn_value","2","Benedict","Marina","Mon","Rot","Monb2n.jpeg","Rotb1n.jpeg",80,40,1047.81499999983,74,"Left",80,"Benedict","Mon","Monb2n.jpeg",40,"Marina","Rot","Rotb1n.jpeg","high","low"
"5655",75,"s23aaonc","learn_value","2","Marina","Benedict","Rot","Mon","Rotha3.jpeg","Mondb2.jpeg",0,60,1104.88999999873,75,"Right",60,"Benedict","Mon","Mondb2.jpeg",0,"Marina","Rot","Rotha3.jpeg","high","low"
"5656",76,"s23aaonc","learn_value","2","Cordelia","Benedict","Dek","Mon","Deka1n.jpeg","Mondb3.jpeg",20,40,1655.29500000051,75,"Right",40,"Benedict","Mon","Mondb3.jpeg",20,"Cordelia","Dek","Deka1n.jpeg","high","medium"
"5657",77,"s23aaonc","learn_value","2","Marina","Marina","Rot","Rot","Rotha3.jpeg","Rothb2.jpeg",0,20,1277.13000000047,75,"Right",20,"Marina","Rot","Rothb2.jpeg",0,"Marina","Rot","Rotha3.jpeg","low","low"
"5658",78,"s23aaonc","learn_value","2","Benedict","Cordelia","Mon","Dek","Monb3n.jpeg","Dekob3.jpeg",60,20,1149.04999999993,74,"Left",60,"Benedict","Mon","Monb3n.jpeg",20,"Cordelia","Dek","Dekob3.jpeg","high","medium"
"5659",79,"s23aaonc","learn_value","2","Benedict","Benedict","Mon","Mon","Mondb2.jpeg","Monb3n.jpeg",60,60,846.74500000081,74,"Left",60,"Benedict","Mon","Mondb2.jpeg",60,"Benedict","Mon","Monb3n.jpeg","high","high"
"5660",80,"s23aaonc","learn_value","2","Benedict","Benedict","Mon","Mon","Mondb2.jpeg","Monb1n.jpeg",60,60,709.434999998892,75,"Right",60,"Benedict","Mon","Monb1n.jpeg",60,"Benedict","Mon","Mondb2.jpeg","high","high"
"5661",81,"s23aaonc","learn_value","2","Cordelia","Benedict","Dek","Mon","Dekoa2.jpeg","Monb1n.jpeg",40,60,1085.34499999951,75,"Right",60,"Benedict","Mon","Monb1n.jpeg",40,"Cordelia","Dek","Dekoa2.jpeg","high","medium"
"5662",82,"s23aaonc","learn_value","2","Marina","Marina","Rot","Rot","Rotb1n.jpeg","Rotb2n.jpeg",40,40,2048.98999999941,75,"Right",40,"Marina","Rot","Rotb2n.jpeg",40,"Marina","Rot","Rotb1n.jpeg","low","low"
"5663",83,"s23aaonc","learn_value","2","Marina","Marina","Rot","Rot","Rotb2n.jpeg","Rota1n.jpeg",40,20,1058.13499999931,74,"Left",40,"Marina","Rot","Rotb2n.jpeg",20,"Marina","Rot","Rota1n.jpeg","low","low"
"5664",84,"s23aaonc","learn_value","2","Benedict","Benedict","Mon","Mon","Mona1n.jpeg","Monb2n.jpeg",80,80,975.41499999899,74,"Left",80,"Benedict","Mon","Mona1n.jpeg",80,"Benedict","Mon","Monb2n.jpeg","high","high"
"5665",85,"s23aaonc","learn_value","2","Benedict","Cordelia","Mon","Dek","Mondb3.jpeg","Deka1n.jpeg",40,20,1460.06999999913,74,"Left",40,"Benedict","Mon","Mondb3.jpeg",20,"Cordelia","Dek","Deka1n.jpeg","high","medium"
"5666",86,"s23aaonc","learn_value","2","Marina","Benedict","Rot","Mon","Rothb2.jpeg","Monb2n.jpeg",20,80,1351.41500000097,75,"Right",80,"Benedict","Mon","Monb2n.jpeg",20,"Marina","Rot","Rothb2.jpeg","high","low"
"5667",87,"s23aaonc","learn_value","2","Cordelia","Benedict","Dek","Mon","Deka2n.jpeg","Monb3n.jpeg",40,60,1595.18999999994,75,"Right",60,"Benedict","Mon","Monb3n.jpeg",40,"Cordelia","Dek","Deka2n.jpeg","high","medium"
"5668",88,"s23aaonc","learn_value","2","Benedict","Benedict","Mon","Mon","Monb1n.jpeg","Mona1n.jpeg",60,80,1169.51499999955,75,"Right",80,"Benedict","Mon","Mona1n.jpeg",60,"Benedict","Mon","Monb1n.jpeg","high","high"
"5669",89,"s23aaonc","learn_value","2","Cordelia","Cordelia","Dek","Dek","Deka2n.jpeg","Dekoa2.jpeg",40,40,1445.78499999992,74,"Left",40,"Cordelia","Dek","Deka2n.jpeg",40,"Cordelia","Dek","Dekoa2.jpeg","medium","medium"
"5670",90,"s23aaonc","learn_value","2","Cordelia","Benedict","Dek","Mon","Dekoa1.jpeg","Mondb3.jpeg",60,40,1667.72500000114,74,"Left",60,"Cordelia","Dek","Dekoa1.jpeg",40,"Benedict","Mon","Mondb3.jpeg","medium","high"
"5671",1,"b6kkmpuh","learn_value","1","Marina","Marina","Rot","Rot","Rota1n.jpeg","Rotha3.jpeg",20,0,1230.44499999378,75,"Right",0,"Marina","Rot","Rotha3.jpeg",20,"Marina","Rot","Rota1n.jpeg","low","low"
"5672",2,"b6kkmpuh","learn_value","1","Benedict","Cordelia","Mon","Roh","Monb2n.jpeg","Roha1n.jpeg",60,80,1359.42499991506,74,"Left",60,"Benedict","Mon","Monb2n.jpeg",80,"Cordelia","Roh","Roha1n.jpeg","medium","high"
"5673",3,"b6kkmpuh","learn_value","1","Marina","Marina","Rot","Rot","Rota3n.jpeg","Rota1n.jpeg",0,20,1084.48000007775,75,"Right",20,"Marina","Rot","Rota1n.jpeg",0,"Marina","Rot","Rota3n.jpeg","low","low"
"5674",4,"b6kkmpuh","learn_value","1","Cordelia","Cordelia","Roh","Roh","Roha1n.jpeg","Rohla2.jpeg",80,40,1297.16999991797,75,"Right",40,"Cordelia","Roh","Rohla2.jpeg",80,"Cordelia","Roh","Roha1n.jpeg","high","high"
"5675",5,"b6kkmpuh","learn_value","1","Marina","Marina","Rot","Rot","Rota3n.jpeg","Rothb2.jpeg",0,20,1058.7349999696,74,"Left",0,"Marina","Rot","Rota3n.jpeg",20,"Marina","Rot","Rothb2.jpeg","low","low"
"5676",6,"b6kkmpuh","learn_value","1","Benedict","Benedict","Mon","Mon","Monb2n.jpeg","Mona1n.jpeg",60,60,1118.66500007454,74,"Left",60,"Benedict","Mon","Monb2n.jpeg",60,"Benedict","Mon","Mona1n.jpeg","medium","medium"
"5677",7,"b6kkmpuh","learn_value","1","Benedict","Benedict","Mon","Mon","Monb3n.jpeg","Monb2n.jpeg",40,60,904.575000051409,75,"Right",60,"Benedict","Mon","Monb2n.jpeg",40,"Benedict","Mon","Monb3n.jpeg","medium","medium"
"5678",8,"b6kkmpuh","learn_value","1","Marina","Cordelia","Rot","Roh","Rothb2.jpeg","Rohla2.jpeg",20,40,1111.35500005912,75,"Right",40,"Cordelia","Roh","Rohla2.jpeg",20,"Marina","Rot","Rothb2.jpeg","high","low"
"5679",9,"b6kkmpuh","learn_value","1","Cordelia","Marina","Roh","Rot","Rohb3n.jpeg","Rotb1n.jpeg",80,40,1123.80000005942,74,"Left",80,"Cordelia","Roh","Rohb3n.jpeg",40,"Marina","Rot","Rotb1n.jpeg","high","low"
"5680",10,"b6kkmpuh","learn_value","1","Cordelia","Cordelia","Roh","Roh","Rohla3.jpeg","Rohb3n.jpeg",60,80,677.169999922626,75,"Right",80,"Cordelia","Roh","Rohb3n.jpeg",60,"Cordelia","Roh","Rohla3.jpeg","high","high"
"5681",11,"b6kkmpuh","learn_value","1","Marina","Cordelia","Rot","Roh","Rotb1n.jpeg","Rohlb2.jpeg",40,40,885.809999890625,75,"Right",40,"Cordelia","Roh","Rohlb2.jpeg",40,"Marina","Rot","Rotb1n.jpeg","high","low"
"5682",12,"b6kkmpuh","learn_value","1","Cordelia","Cordelia","Roh","Roh","Roha1n.jpeg","Rohla3.jpeg",80,60,828.379999962635,75,"Right",60,"Cordelia","Roh","Rohla3.jpeg",80,"Cordelia","Roh","Roha1n.jpeg","high","high"
"5683",13,"b6kkmpuh","learn_value","1","Cordelia","Benedict","Roh","Mon","Rohlb2.jpeg","Monb2n.jpeg",40,60,727.069999906234,74,"Left",40,"Cordelia","Roh","Rohlb2.jpeg",60,"Benedict","Mon","Monb2n.jpeg","high","medium"
"5684",14,"b6kkmpuh","learn_value","1","Benedict","Benedict","Mon","Mon","Monb3n.jpeg","Mondb2.jpeg",40,40,1061.10499997158,75,"Right",40,"Benedict","Mon","Mondb2.jpeg",40,"Benedict","Mon","Monb3n.jpeg","medium","medium"
"5685",15,"b6kkmpuh","learn_value","1","Benedict","Marina","Mon","Rot","Mona1n.jpeg","Rothb2.jpeg",60,20,1119.67499996535,75,"Right",20,"Marina","Rot","Rothb2.jpeg",60,"Benedict","Mon","Mona1n.jpeg","low","medium"
"5686",16,"b6kkmpuh","learn_value","1","Marina","Marina","Rot","Rot","Rotb2n.jpeg","Rota1n.jpeg",40,20,1070.79500006512,74,"Left",40,"Marina","Rot","Rotb2n.jpeg",20,"Marina","Rot","Rota1n.jpeg","low","low"
"5687",17,"b6kkmpuh","learn_value","1","Cordelia","Marina","Roh","Rot","Rohla3.jpeg","Rota1n.jpeg",60,20,761.324999970384,74,"Left",60,"Cordelia","Roh","Rohla3.jpeg",20,"Marina","Rot","Rota1n.jpeg","high","low"
"5688",18,"b6kkmpuh","learn_value","1","Benedict","Cordelia","Mon","Roh","Mondb2.jpeg","Roha1n.jpeg",40,80,1238.31999988761,74,"Left",40,"Benedict","Mon","Mondb2.jpeg",80,"Cordelia","Roh","Roha1n.jpeg","medium","high"
"5689",19,"b6kkmpuh","learn_value","1","Cordelia","Cordelia","Roh","Roh","Rohlb2.jpeg","Rohla1.jpeg",40,80,744.235000107437,75,"Right",80,"Cordelia","Roh","Rohla1.jpeg",40,"Cordelia","Roh","Rohlb2.jpeg","high","high"
"5690",20,"b6kkmpuh","learn_value","1","Benedict","Cordelia","Mon","Roh","Mona1n.jpeg","Rohla1.jpeg",60,80,972.724999999627,75,"Right",80,"Cordelia","Roh","Rohla1.jpeg",60,"Benedict","Mon","Mona1n.jpeg","high","medium"
"5691",21,"b6kkmpuh","learn_value","1","Marina","Marina","Rot","Rot","Rotb1n.jpeg","Rota3n.jpeg",40,0,1157.99500001594,74,"Left",40,"Marina","Rot","Rotb1n.jpeg",0,"Marina","Rot","Rota3n.jpeg","low","low"
"5692",22,"b6kkmpuh","learn_value","1","Marina","Marina","Rot","Rot","Rotb1n.jpeg","Rota1n.jpeg",40,20,799.514999962412,74,"Left",40,"Marina","Rot","Rotb1n.jpeg",20,"Marina","Rot","Rota1n.jpeg","low","low"
"5693",23,"b6kkmpuh","learn_value","1","Marina","Cordelia","Rot","Roh","Rota3n.jpeg","Rohlb2.jpeg",0,40,863.919999916106,75,"Right",40,"Cordelia","Roh","Rohlb2.jpeg",0,"Marina","Rot","Rota3n.jpeg","high","low"
"5694",24,"b6kkmpuh","learn_value","1","Benedict","Cordelia","Mon","Roh","Monb1n.jpeg","Roha1n.jpeg",40,80,1053.23000007775,75,"Right",80,"Cordelia","Roh","Roha1n.jpeg",40,"Benedict","Mon","Monb1n.jpeg","high","medium"
"5695",25,"b6kkmpuh","learn_value","1","Cordelia","Benedict","Roh","Mon","Roha1n.jpeg","Monb1n.jpeg",80,40,634.514999925159,74,"Left",80,"Cordelia","Roh","Roha1n.jpeg",40,"Benedict","Mon","Monb1n.jpeg","high","medium"
"5696",26,"b6kkmpuh","learn_value","1","Cordelia","Cordelia","Roh","Roh","Rohla2.jpeg","Rohb3n.jpeg",40,80,1030.77999991365,75,"Right",80,"Cordelia","Roh","Rohb3n.jpeg",40,"Cordelia","Roh","Rohla2.jpeg","high","high"
"5697",27,"b6kkmpuh","learn_value","1","Benedict","Marina","Mon","Rot","Mona1n.jpeg","Rotha3.jpeg",60,0,994.045000057667,74,"Left",60,"Benedict","Mon","Mona1n.jpeg",0,"Marina","Rot","Rotha3.jpeg","medium","low"
"5698",28,"b6kkmpuh","learn_value","1","Marina","Benedict","Rot","Mon","Rotb1n.jpeg","Mondb3.jpeg",40,20,924.654999980703,75,"Right",20,"Benedict","Mon","Mondb3.jpeg",40,"Marina","Rot","Rotb1n.jpeg","medium","low"
"5699",29,"b6kkmpuh","learn_value","1","Marina","Benedict","Rot","Mon","Rotha3.jpeg","Mondb2.jpeg",0,40,1118.68999991566,74,"Left",0,"Marina","Rot","Rotha3.jpeg",40,"Benedict","Mon","Mondb2.jpeg","low","medium"
"5700",30,"b6kkmpuh","learn_value","1","Cordelia","Cordelia","Roh","Roh","Rohb3n.jpeg","Rohlb2.jpeg",80,40,1203.1399999978,74,"Left",80,"Cordelia","Roh","Rohb3n.jpeg",40,"Cordelia","Roh","Rohlb2.jpeg","high","high"
"5701",31,"b6kkmpuh","learn_value","1","Benedict","Cordelia","Mon","Roh","Mondb2.jpeg","Rohb3n.jpeg",40,80,622.474999981932,75,"Right",80,"Cordelia","Roh","Rohb3n.jpeg",40,"Benedict","Mon","Mondb2.jpeg","high","medium"
"5702",32,"b6kkmpuh","learn_value","1","Benedict","Benedict","Mon","Mon","Monb1n.jpeg","Mona1n.jpeg",40,60,863.015000009909,74,"Left",40,"Benedict","Mon","Monb1n.jpeg",60,"Benedict","Mon","Mona1n.jpeg","medium","medium"
"5703",33,"b6kkmpuh","learn_value","1","Marina","Marina","Rot","Rot","Rotb2n.jpeg","Rota3n.jpeg",40,0,990.594999981113,75,"Right",0,"Marina","Rot","Rota3n.jpeg",40,"Marina","Rot","Rotb2n.jpeg","low","low"
"5704",34,"b6kkmpuh","learn_value","1","Benedict","Benedict","Mon","Mon","Mondb3.jpeg","Monb3n.jpeg",20,40,1153.40499999002,75,"Right",40,"Benedict","Mon","Monb3n.jpeg",20,"Benedict","Mon","Mondb3.jpeg","medium","medium"
"5705",35,"b6kkmpuh","learn_value","1","Cordelia","Marina","Roh","Rot","Roha1n.jpeg","Rota3n.jpeg",80,0,871.474999934435,74,"Left",80,"Cordelia","Roh","Roha1n.jpeg",0,"Marina","Rot","Rota3n.jpeg","high","low"
"5706",36,"b6kkmpuh","learn_value","1","Marina","Cordelia","Rot","Roh","Rothb2.jpeg","Rohla1.jpeg",20,80,1403.63499999512,75,"Right",80,"Cordelia","Roh","Rohla1.jpeg",20,"Marina","Rot","Rothb2.jpeg","high","low"
"5707",37,"b6kkmpuh","learn_value","1","Cordelia","Marina","Roh","Rot","Roha1n.jpeg","Rotb1n.jpeg",80,40,657.345000072382,74,"Left",80,"Cordelia","Roh","Roha1n.jpeg",40,"Marina","Rot","Rotb1n.jpeg","high","low"
"5708",38,"b6kkmpuh","learn_value","1","Cordelia","Cordelia","Roh","Roh","Rohlb2.jpeg","Roha1n.jpeg",40,80,650.325000053272,75,"Right",80,"Cordelia","Roh","Roha1n.jpeg",40,"Cordelia","Roh","Rohlb2.jpeg","high","high"
"5709",39,"b6kkmpuh","learn_value","1","Cordelia","Cordelia","Roh","Roh","Rohla1.jpeg","Roha1n.jpeg",80,80,593.739999923855,75,"Right",80,"Cordelia","Roh","Roha1n.jpeg",80,"Cordelia","Roh","Rohla1.jpeg","high","high"
"5710",40,"b6kkmpuh","learn_value","1","Cordelia","Cordelia","Roh","Roh","Rohla2.jpeg","Rohla3.jpeg",40,60,1091.69000003021,74,"Left",40,"Cordelia","Roh","Rohla2.jpeg",60,"Cordelia","Roh","Rohla3.jpeg","high","high"
"5711",41,"b6kkmpuh","learn_value","1","Marina","Marina","Rot","Rot","Rotb2n.jpeg","Rotha3.jpeg",40,0,1278.0999999959,74,"Left",40,"Marina","Rot","Rotb2n.jpeg",0,"Marina","Rot","Rotha3.jpeg","low","low"
"5712",42,"b6kkmpuh","learn_value","1","Cordelia","Cordelia","Roh","Roh","Rohla2.jpeg","Rohlb2.jpeg",40,40,1259.56000003498,75,"Right",40,"Cordelia","Roh","Rohlb2.jpeg",40,"Cordelia","Roh","Rohla2.jpeg","high","high"
"5713",43,"b6kkmpuh","learn_value","1","Benedict","Benedict","Mon","Mon","Mondb3.jpeg","Monb1n.jpeg",20,40,937.009999994189,75,"Right",40,"Benedict","Mon","Monb1n.jpeg",20,"Benedict","Mon","Mondb3.jpeg","medium","medium"
"5714",44,"b6kkmpuh","learn_value","1","Benedict","Benedict","Mon","Mon","Monb1n.jpeg","Mondb2.jpeg",40,40,856.975000002421,75,"Right",40,"Benedict","Mon","Mondb2.jpeg",40,"Benedict","Mon","Monb1n.jpeg","medium","medium"
"5715",45,"b6kkmpuh","learn_value","1","Marina","Cordelia","Rot","Roh","Rotb2n.jpeg","Rohla1.jpeg",40,80,1350.65999999642,75,"Right",80,"Cordelia","Roh","Rohla1.jpeg",40,"Marina","Rot","Rotb2n.jpeg","high","low"
"5716",46,"b6kkmpuh","learn_value","1","Marina","Marina","Rot","Rot","Rothb2.jpeg","Rota1n.jpeg",20,20,1148.62500003073,74,"Left",20,"Marina","Rot","Rothb2.jpeg",20,"Marina","Rot","Rota1n.jpeg","low","low"
"5717",47,"b6kkmpuh","learn_value","2","Marina","Marina","Rot","Rot","Rotb1n.jpeg","Rotb2n.jpeg",40,40,2873.74499998987,75,"Right",40,"Marina","Rot","Rotb2n.jpeg",40,"Marina","Rot","Rotb1n.jpeg","low","low"
"5718",48,"b6kkmpuh","learn_value","2","Benedict","Cordelia","Mon","Roh","Monb3n.jpeg","Rohlb2.jpeg",40,40,1151.71999996528,74,"Left",40,"Benedict","Mon","Monb3n.jpeg",40,"Cordelia","Roh","Rohlb2.jpeg","medium","high"
"5719",49,"b6kkmpuh","learn_value","2","Cordelia","Cordelia","Roh","Roh","Rohb3n.jpeg","Rohla1.jpeg",80,80,1115.45499996282,75,"Right",80,"Cordelia","Roh","Rohla1.jpeg",80,"Cordelia","Roh","Rohb3n.jpeg","high","high"
"5720",50,"b6kkmpuh","learn_value","2","Marina","Marina","Rot","Rot","Rothb2.jpeg","Rotb2n.jpeg",20,40,1376.9349999493,74,"Left",20,"Marina","Rot","Rothb2.jpeg",40,"Marina","Rot","Rotb2n.jpeg","low","low"
"5721",51,"b6kkmpuh","learn_value","2","Marina","Cordelia","Rot","Roh","Rotb2n.jpeg","Roha1n.jpeg",40,80,852.15499997139,75,"Right",80,"Cordelia","Roh","Roha1n.jpeg",40,"Marina","Rot","Rotb2n.jpeg","high","low"
"5722",52,"b6kkmpuh","learn_value","2","Marina","Benedict","Rot","Mon","Rotb1n.jpeg","Monb1n.jpeg",40,40,1277.8999999864,74,"Left",40,"Marina","Rot","Rotb1n.jpeg",40,"Benedict","Mon","Monb1n.jpeg","low","medium"
"5723",53,"b6kkmpuh","learn_value","2","Marina","Cordelia","Rot","Roh","Rotha3.jpeg","Rohla1.jpeg",0,80,1200.21000003908,75,"Right",80,"Cordelia","Roh","Rohla1.jpeg",0,"Marina","Rot","Rotha3.jpeg","high","low"
